entry_date,exit_date,entry_price,exit_price,return_pct,holding_days,symbol,return_pct_net
2017-05-31,2018-12-05,12669.4501953125,20299.263671875,0.6022213560131767,553,3MINDIA,0.5996213560131767
2019-03-20,2019-08-13,21465.091796875,19425.279296875,-0.09502929311007961,146,3MINDIA,-0.09762929311007962
2020-02-10,2020-03-23,22584.3984375,14548.595703125,-0.3558121220989462,42,3MINDIA,-0.3584121220989462
2020-08-27,2020-10-07,19230.36328125,16961.572265625,-0.11797962328861036,41,3MINDIA,-0.12057962328861037
2020-11-27,2022-01-24,20024.400390625,22292.828125,0.11328317902777403,423,3MINDIA,0.11068317902777403
2022-08-29,2024-04-19,21265.044921875,28245.19140625,0.3282450853040352,599,3MINDIA,0.3256450853040352
2024-06-21,2024-12-11,36153.85546875,30637.736328125,-0.15257346883496065,173,3MINDIA,-0.15517346883496064
2025-08-13,2026-05-11,30059.666015625,31227.748046875,0.03885878275037492,271,3MINDIA,0.036258782750374925
2016-04-28,2016-10-07,1096.003173828125,987.6810302734375,-0.09883378638069032,162,ABB,-0.10143378638069032
2017-03-15,2017-12-04,1041.7779541015625,1194.8531494140625,0.14693648940240173,264,ABB,0.14433648940240174
2018-01-24,2018-04-19,1439.8419189453125,1078.942626953125,-0.2506520245337398,85,ABB,-0.2532520245337398
2018-10-29,2019-02-28,1066.47607421875,1063.27001953125,-0.0030062134210076903,122,ABB,-0.00560621342100769
2019-04-15,2019-09-30,1233.325439453125,1317.7515869140625,0.06845407121284494,168,ABB,0.06585407121284494
2019-10-07,2020-01-20,1274.6192626953125,1236.21484375,-0.030130110276305126,105,ABB,-0.032730110276305124
2020-12-01,2024-12-24,1095.90087890625,6716.56396484375,5.128806075552318,1484,ABB,5.126206075552318
2016-05-05,2016-12-06,1259.101806640625,1227.1055908203125,-0.025411937026506796,215,ACC,-0.028011937026506797
2017-05-12,2018-03-07,1532.7813720703125,1446.5179443359375,-0.05627901624212711,299,ACC,-0.05887901624212711
2018-09-28,2018-11-26,1440.8543701171875,1335.7386474609375,-0.0729537452474817,59,ACC,-0.07555374524748171
2019-01-09,2019-02-12,1349.7073974609375,1276.1495361328125,-0.054499116968982804,34,ACC,-0.0570991169689828
2019-03-28,2019-10-10,1515.927001953125,1333.2996826171875,-0.12047237043778487,196,ACC,-0.12307237043778488
2020-08-13,2022-02-23,1323.061279296875,2056.480712890625,0.5543351960111151,559,ACC,0.5517351960111151
2022-06-29,2022-06-30,2117.349365234375,2084.634765625,-0.015450732952496828,1,ACC,-0.018050732952496828
2022-08-24,2023-02-16,2261.174560546875,1809.2640380859375,-0.19985653931629274,176,ACC,-0.20245653931629273
2023-09-22,2024-09-23,1953.634521484375,2462.058349609375,0.2602451085573051,367,ACC,0.2576451085573051
