entry_date,exit_date,entry_price,exit_price,stop_loss,take_profit,return_pct,exit_reason,holding_days,symbol,return_pct_net
2023-06-21,2023-10-04,74.55081176757812,79.64748649888472,68.58674682617188,104.37113647460937,0.0683651138125248,trailing_stop,105,ASHOKLEY,0.0657651138125248
2024-05-08,2024-06-04,94.30766296386719,101.82232067613863,86.76304992675782,132.03072814941405,0.07968236595101069,trailing_stop,27,ASHOKLEY,0.07708236595101069
2025-06-04,2025-12-02,115.05369567871094,161.0751739501953,105.84940002441407,161.0751739501953,0.39999999999999997,take_profit,181,ASHOKLEY,0.3974
2016-10-18,2016-11-08,108.83663177490234,102.2827083968139,100.12970123291016,152.37128448486328,-0.06021799160087359,trailing_stop,21,ASHOKA,-0.06281799160087359
2017-01-24,2017-02-23,113.68041229248047,119.71456017579621,104.58597930908203,159.15257720947264,0.05307992609835807,trailing_stop,30,ASHOKA,0.05047992609835807
2020-11-20,2020-12-07,74.05000305175781,89.46000137329102,68.12600280761718,103.67000427246093,0.20810260211282197,trailing_stop,17,ASHOKA,0.20550260211282198
2023-01-09,2023-01-27,88.5999984741211,83.07000274658203,81.5119985961914,124.03999786376953,-0.062415302740149586,trailing_stop,18,ASHOKA,-0.06501530274014959
2023-05-11,2023-05-22,85.0,78.92999725341797,78.2,118.99999999999999,-0.07141179701861217,trailing_stop,11,ASHOKA,-0.07401179701861217
2017-04-24,2017-09-28,985.6235961914062,1053.2931641215473,906.7737084960938,1379.8730346679686,0.06865660297868899,trailing_stop,157,ASIANPAINT,0.06605660297868898
2018-05-15,2018-09-04,1221.8890380859375,1252.773558337934,1124.1379150390626,1710.6446533203125,0.02527604331435563,trailing_stop,112,ASIANPAINT,0.02267604331435563
2020-08-24,2020-12-30,1859.1209716796875,2602.769360351562,1710.3912939453126,2602.769360351562,0.39999999999999986,take_profit,128,ASIANPAINT,0.39739999999999986
2022-08-30,2022-10-12,3256.831787109375,3096.4768521412993,2996.2852441406253,4559.564501953125,-0.049236480558426346,trailing_stop,43,ASIANPAINT,-0.051836480558426344
2023-06-19,2023-08-11,3203.96728515625,3108.6141265635983,2947.64990234375,4485.55419921875,-0.02976096511172757,trailing_stop,53,ASIANPAINT,-0.03236096511172757
2024-08-26,2024-10-04,3105.15283203125,2991.6325342810032,2856.7406054687503,4347.21396484375,-0.0365586829025697,trailing_stop,39,ASIANPAINT,-0.0391586829025697
2025-08-12,2025-09-26,2453.15478515625,2318.039769533664,2256.90240234375,3434.4166992187497,-0.05507806374067826,trailing_stop,45,ASIANPAINT,-0.057678063740678256
2019-12-11,2020-01-08,112.64518737792969,118.88352528027934,103.63357238769532,157.70326232910156,0.055380421015411435,trailing_stop,28,ASTERDM,0.05278042101541144
2020-09-16,2020-09-21,100.56121826171875,100.25911875067966,92.51632080078126,140.78570556640625,-0.0030041353541764974,trailing_stop,5,ASTERDM,-0.005604135354176497
2021-06-16,2021-07-20,117.62982940673828,117.79598392511237,108.21944305419922,164.68176116943357,0.0014125202698335938,trailing_stop,34,ASTERDM,-0.001187479730166406
2022-07-22,2022-08-12,167.0985565185547,166.056309584616,153.73067199707032,233.93797912597654,-0.00623731859600447,trailing_stop,21,ASTERDM,-0.00883731859600447
2023-04-17,2023-05-30,188.81192016601562,193.72102135638048,173.70696655273437,264.33668823242186,0.0259999537425839,trailing_stop,43,ASTERDM,0.023399953742583898
2017-11-02,2017-11-08,1062.156005859375,1127.3859176342899,977.183525390625,1487.0184082031249,0.06141274108047648,trailing_stop,6,ASTRAZEN,0.05881274108047648
2018-06-01,2018-06-11,1174.2869873046875,1230.59719420355,1080.3440283203126,1644.0017822265625,0.04795267895125879,trailing_stop,10,ASTRAZEN,0.045352678951258794
2022-07-28,2022-09-26,3020.13818359375,2984.991999865125,2778.5271289062503,4228.19345703125,-0.01163727670460551,trailing_stop,60,ASTRAZEN,-0.01423727670460551
2023-06-14,2023-08-14,3596.24169921875,3796.479804897182,3308.5423632812503,5034.73837890625,0.05567982422369772,trailing_stop,61,ASTRAZEN,0.053079824223697725
2017-03-24,2017-04-27,251.04153442382812,236.45444675126808,230.9582116699219,351.45814819335936,-0.058106271960292326,trailing_stop,34,ASTRAL,-0.060706271960292324
2018-12-20,2019-01-21,481.69598388671875,484.543526119176,443.1603051757813,674.3743774414062,0.005911492575630303,trailing_stop,32,ASTRAL,0.003311492575630303
2020-09-08,2020-09-09,704.8265380859375,658.8756728482499,648.4404150390625,986.7571533203125,-0.06519457306825319,trailing_stop,1,ASTRAL,-0.06779457306825319
2022-09-16,2022-09-26,1741.1527099609375,1681.0744779738625,1601.8604931640625,2437.6137939453124,-0.03450486085647413,trailing_stop,10,ASTRAL,-0.03710486085647413
2023-06-07,2023-07-07,1910.3707275390625,1809.3990322313416,1757.5410693359377,2674.519018554687,-0.05285450297795995,trailing_stop,30,ASTRAL,-0.055454502977959945
2024-03-04,2024-03-19,2087.109375,1920.2280045663729,1920.140625,2921.953125,-0.0799581336908264,trailing_stop,15,ASTRAL,-0.0825581336908264
2025-10-28,2025-12-01,1448.81298828125,1434.15,1332.90794921875,2028.3381835937498,-0.010120690799883597,trailing_stop,34,ASTRAL,-0.012720690799883597
2026-02-12,2026-03-23,1591.5999755859375,1591.8299560546875,1464.2719775390626,2228.239965820312,0.00014449640128031175,trailing_stop,39,ASTRAL,-0.002455503598719688
2017-11-09,2018-01-22,2404.226806640625,2686.9129836967245,2211.888662109375,3365.917529296875,0.11757883086375319,trailing_stop,74,ATUL,0.11497883086375318
2022-01-17,2022-01-20,10463.9873046875,9626.8683203125,9626.8683203125,14649.5822265625,-0.07999999999999999,stop_loss,3,ATUL,-0.08259999999999999
2022-09-19,2022-10-21,9104.7470703125,8376.367304687501,8376.367304687501,12746.645898437499,-0.07999999999999989,stop_loss,32,ATUL,-0.0825999999999999
2024-07-29,2024-10-25,7804.056640625,7301.472854349616,7179.732109375001,10925.679296875,-0.06440032529481154,trailing_stop,88,ATUL,-0.06700032529481155
2025-06-25,2025-07-18,7296.51416015625,6951.57315772804,6712.7930273437505,10215.11982421875,-0.0472747663962353,trailing_stop,23,ATUL,-0.049874766396235296
2026-04-08,2026-06-17,6356.65576171875,6430.292496401152,5848.123300781251,8899.31806640625,0.011584194180509065,trailing_stop,70,ATUL,0.008984194180509065
2016-09-08,2016-09-29,766.818359375,754.772653136594,705.472890625,1073.545703125,-0.015708682624948993,trailing_stop,21,AUROPHARMA,-0.018308682624948995
2017-08-09,2017-09-25,651.8778686523438,665.9910505990656,599.7276391601563,912.6290161132812,0.0216500400234459,trailing_stop,47,AUROPHARMA,0.019050040023445902
2018-09-04,2018-09-21,648.356689453125,712.8813091176673,596.488154296875,907.6993652343749,0.09952024975475687,trailing_stop,17,AUROPHARMA,0.09692024975475687
2020-05-15,2020-08-10,642.5902709960938,899.6263793945312,591.1830493164063,899.6263793945312,0.39999999999999997,take_profit,87,AUROPHARMA,0.3974
2023-04-26,2023-05-19,608.4577026367188,578.6324338902896,559.7810864257813,851.8407836914062,-0.04901781770069304,trailing_stop,23,AUROPHARMA,-0.051617817700693035
2025-11-25,2026-01-20,1208.0,1143.7200439453125,1111.3600000000001,1691.1999999999998,-0.05321188415123141,trailing_stop,56,AUROPHARMA,-0.05581188415123141
2017-02-02,2017-04-05,168.75820922851562,236.26149291992186,155.2575524902344,236.26149291992186,0.3999999999999999,take_profit,62,AVANTIFEED,0.3973999999999999
2019-10-29,2019-11-08,395.22564697265625,464.8416122029322,363.60759521484374,553.3159057617187,0.17614232720856887,trailing_stop,10,AVANTIFEED,0.17354232720856888
2020-09-03,2020-09-09,479.1494140625,445.33966530248387,440.8174609375,670.8091796875,-0.07056201628915278,trailing_stop,6,AVANTIFEED,-0.07316201628915278
2020-09-14,2020-09-21,497.937744140625,470.36911166866054,458.102724609375,697.1128417968749,-0.05536562109695921,trailing_stop,7,AVANTIFEED,-0.057965621096959206
2021-06-08,2021-06-28,535.1423950195312,501.67673632798477,492.33100341796876,749.1993530273437,-0.06253598855744755,trailing_stop,20,AVANTIFEED,-0.06513598855744755
