entry_date,exit_date,entry_price,exit_price,return_pct,holding_days,symbol,return_pct_net
2019-03-07,2019-08-06,2356.986328125,2153.82666015625,-0.08619467391241298,152,BAJAJ-AUTO,-0.08879467391241298
2019-10-15,2020-03-23,2485.71435546875,1669.11181640625,-0.32851825362231013,160,BAJAJ-AUTO,-0.3311182536223101
2020-07-27,2021-10-22,2604.712890625,3449.564697265625,0.3243550602761071,452,BAJAJ-AUTO,0.3217550602761071
2022-05-11,2022-11-25,3223.2666015625,3369.68994140625,0.045427002461654986,198,BAJAJ-AUTO,0.04282700246165499
2023-03-16,2024-12-23,3517.751953125,8433.03515625,1.3972796458142824,648,BAJAJ-AUTO,1.3946796458142825
2016-09-02,2016-12-05,326.51544189453125,291.62591552734375,-0.10685413885710579,94,BAJAJCON,-0.1094541388571058
2017-04-12,2017-06-29,346.577880859375,307.4335632324219,-0.11294522757739421,78,BAJAJCON,-0.11554522757739422
2017-07-17,2018-06-25,332.2538146972656,337.77203369140625,0.016608444358023614,343,BAJAJCON,0.014008444358023614
2020-09-22,2021-10-06,154.88204956054688,233.43153381347656,0.507156797548853,379,BAJAJCON,0.504556797548853
2022-09-22,2023-04-19,155.4453125,149.47035217285156,-0.0384377002500377,209,BAJAJCON,-0.041037700250037695
2023-05-30,2024-11-08,179.97154235839844,226.33999633789062,0.25764325499391033,528,BAJAJCON,0.25504325499391034
2017-03-09,2018-10-09,247.4938201904297,440.3448181152344,0.7792154073843902,579,BAJAJELEC,0.7766154073843902
2019-05-02,2019-07-30,502.95892333984375,319.41876220703125,-0.3649207770567706,89,BAJAJELEC,-0.3675207770567706
2020-03-17,2020-03-27,317.47979736328125,255.70420837402344,-0.19458116548616203,10,BAJAJELEC,-0.19718116548616202
2020-06-18,2022-03-21,373.78167724609375,964.5369262695312,1.580482096864504,641,BAJAJELEC,1.577882096864504
2022-08-29,2023-03-22,1118.1536865234375,1018.9313354492188,-0.08873766841722876,205,BAJAJELEC,-0.09133766841722876
2023-06-16,2023-10-25,1131.6693115234375,1016.593505859375,-0.10168677765870407,131,BAJAJELEC,-0.10428677765870407
2024-07-26,2024-09-19,990.264892578125,997.714599609375,0.007522943696261827,55,BAJAJELEC,0.004922943696261827
2017-02-20,2018-03-16,105.80816650390625,163.3857879638672,0.5441699196047903,389,BAJFINANCE,0.5415699196047903
2018-04-24,2020-04-15,185.63970947265625,212.47862243652344,0.1445752799339541,722,BAJFINANCE,0.14197527993395412
2020-09-09,2022-03-30,333.2413635253906,707.1653442382812,1.1220815350084843,567,BAJFINANCE,1.1194815350084844
2022-09-12,2023-01-12,713.1705932617188,577.2777709960938,-0.1905474279921062,122,BAJFINANCE,-0.19314742799210619
2023-06-20,2024-02-13,709.4418334960938,649.0470581054688,-0.08512998887167758,238,BAJFINANCE,-0.08772998887167759
2024-09-24,2024-12-11,746.2001953125,702.826171875,-0.05812652383364154,78,BAJFINANCE,-0.060726523833641535
2025-01-28,2026-03-12,751.376220703125,857.8267211914062,0.14167403433218406,408,BAJFINANCE,0.13907403433218407
2018-04-03,2018-11-21,535.8627319335938,582.8660278320312,0.0877151798350148,232,BAJAJFINSV,0.08511517983501479
2019-01-14,2020-04-03,634.3453979492188,449.6787414550781,-0.2911137325046437,445,BAJAJFINSV,-0.29371373250464367
